id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12604635,Apartment by the Old Town Square,31263447,Kristine,,Praha 1,50.08901,14.42252,Entire home/apt,12919,1,33,2019-08-11,0.84,11,334
12606937,PEKO Hotel garni ***,14510707,Ольга,,Praha 10,50.05714,14.46815,Private room,1701,1,1,2016-05-16,0.02,3,359
12612481,"Apartmen130m2,2BDs,2 bathroom,big terrace 40m2,BBQ",44136116,Anny,,Praha 3,50.08615,14.44537,Entire home/apt,1866,1,101,2019-09-13,2.44,1,65
12613929,Appartment full of light w/Terrace,68475284,Jiri,,Praha 2,50.07619,14.41988,Entire home/apt,2008,3,4,2016-05-29,0.10,1,0
12616414,Large 4-Bedroom 2 Bath Apt with A/C and balcony,2325083,Daniel,,Praha 3,50.08442,14.44491,Entire home/apt,1771,3,43,2019-09-09,1.04,4,56
12619928,Apartment Belandria  2,11597909,Apartment Meixner,,Praha 6,50.09867,14.36315,Private room,992,1,6,2019-09-25,0.24,2,357
12634656,"Private room 1 in apt. Belvedere, FREE parking",23097615,Alexandra,,Praha 3,50.07562,14.45011,Private room,803,2,42,2019-09-11,1.10,13,56
12636106,Lenka's cozy GOLD appartment,60610388,Lenka,,Praha 3,50.07776,14.45605,Entire home/apt,1110,2,83,2019-09-23,2.10,3,342
12651769,Cozy private room,48891824,Jakub,,Praha 3,50.07737,14.45649,Private room,472,3,1,2016-05-23,0.02,1,0
12652466,Double room near the Prague Castle,41648194,Iva,,Praha 6,50.08355,14.3772,Private room,992,14,86,2019-08-12,2.08,3,320
12662538,Luxury apartment close to Dancing House.,29368844,Stan,,Praha 2,50.07438,14.41481,Entire home/apt,1323,1,191,2019-09-09,4.88,1,115
12667782,COZY STUDIO for 2 - 4 people - FREE PARKING INSIDE,68824474,Magda & Milan,,Praha 3,50.08811,14.45702,Entire home/apt,779,1,75,2019-09-17,2.08,4,42
12674826,Phil's Plc | Charles bridge 15 mins  |,5952866,Filip,,Praha 10,50.07052,14.49037,Entire home/apt,921,2,41,2018-09-16,1.11,1,0
12680660,Twin room near the Prague Castle,41648194,Iva,,Praha 6,50.08281,14.37691,Private room,992,7,82,2019-08-30,1.97,3,130
12681190,Cozy apt. near the Prague Castle,41648194,Iva,,Praha 6,50.08507,14.37761,Entire home/apt,2008,14,16,2018-08-03,0.42,3,129
12688801,"Byt v Praze 1, Ostrovní ulice, u Národního divadla",50031583,Hana,,Praha 1,50.07927,14.41664,Entire home/apt,2598,3,21,2018-09-10,0.70,1,58
12691197,Dormitory 10 bedded mixed/own bathroom,5357705,Petra,,Praha 1,50.08324,14.42905,Hotel room,331,1,61,2019-09-09,1.49,18,284
12694989,Cosy apartment in Vinohrady,69001213,Lisa,,Praha 2,50.07822,14.44146,Entire home/apt,1559,13,0,,,1,0
12695148,pragueforyou ❤ NZ12 ❤ Stylish apt BEST LOCATION!,1167781,Prague For You,,Praha 1,50.07899,14.41804,Entire home/apt,1323,1,99,2019-09-18,2.39,107,321
12699068,EUFORIA 3- with terrace (nice view),3174648,Petr,,Praha 1,50.08548,14.42989,Entire home/apt,3873,2,5,2018-11-03,0.13,23,360
12700336,Beautiful sunny apartment in the centre of Prague,69034187,Hana & Eliska,,Praha 1,50.08272,14.40764,Entire home/apt,2456,2,94,2019-09-20,3.48,2,158
12705636,Jilska Old Town Apartment,69066863,Jj,,Praha 1,50.08448,14.41886,Entire home/apt,1771,4,155,2019-09-17,3.82,1,172
12708143,Modern very well-equipped Apartment,69083120,Jiří,,Praha 9,50.09427,14.50049,Entire home/apt,2291,4,10,2019-06-13,0.24,1,0
12716126,"Cozy design apt, close to city center",43611599,Zbyněk,,Praha 8,50.09264,14.45812,Entire home/apt,992,3,132,2019-09-21,3.76,1,74
12718831,"The flat on the 12th floor, near the airport.",60461485,Kateřina,,Praha 6,50.08847,14.3068,Entire home/apt,496,1,90,2017-06-01,2.22,1,0
12721521,Apartment Krakovska 12,69165394,Gizela,,Praha 1,50.07787,14.42814,Entire home/apt,898,1,157,2019-09-22,3.80,1,0
12727322,Large flat (Loft) in Prague center,67259542,Pat,,Praha 3,50.08565,14.45189,Entire home/apt,1394,2,4,2016-06-18,0.10,1,356
12731923,Apartment at Old Town square,5129731,Miroslav,,Praha 1,50.08513,14.42165,Entire home/apt,2976,5,8,2019-01-02,0.19,9,241
12735381,Modern apartment - FewMinsToOldTown,59940569,Honza,,Praha 7,50.10199,14.42972,Entire home/apt,1110,2,180,2019-09-23,4.35,2,167
12741834,Nabídka gauče v moderním bytě,69299102,Pavlína,,Praha 18,50.13849,14.52201,Shared room,307,1,0,,,1,0
12742467,"Your Prague cozy HOME, close to the Old Town",9237884,Denisa,,Praha 4,50.05935,14.4189,Entire home/apt,1299,2,24,2019-09-21,0.83,1,154
12756089,Whole flat in the center of Prague,6643829,Petr,,Praha 7,50.10203,14.44602,Entire home/apt,1039,2,102,2019-09-11,2.47,1,70
12767263,Cosy flat in hipster & green area,5313526,Kristyna,,Praha 2,50.07371,14.44671,Entire home/apt,1252,4,20,2019-07-28,0.50,1,86
12769698,Family pension near centre of Prag,5861336,Zuzana,,Praha 10,50.07988,14.50374,Private room,661,1,2,2018-11-04,0.12,3,364
12772292,Great apartment in the heart of prague 2 + 3,36798131,Stephanie,,Praha 3,50.07736,14.45067,Entire home/apt,1795,3,0,,,1,0
12776656,Charming Apartment near Castle w/ Breakfast,46702257,Yvetta,,Praha 6,50.09894,14.36189,Entire home/apt,898,3,112,2019-09-22,2.71,5,223
12788096,Maisonette near forest and pool,10207584,Jérôme,,Klánovice,50.10072,14.67956,Entire home/apt,1819,1,3,2019-09-12,0.08,2,289
12799365,2min from the Old Town square - Green room,26158985,Klara A Jindřiška,,Praha 1,50.08785,14.4245,Private room,945,2,40,2019-06-01,0.97,3,0
12799387,Large & bright room in  family apartment in center,69731753,Dragan,,Praha 2,50.07259,14.43333,Private room,732,1,94,2019-08-15,2.54,1,348
12802664,"Modern room 2 single beds/double, local tips!",55567739,Bogdan,,Praha 3,50.07766,14.45332,Private room,779,1,192,2019-09-16,4.64,3,351
12803768,Flat in the house with garden,69772262,Eva,,Praha 4,50.04078,14.47947,Entire home/apt,1582,1,6,2017-05-27,0.16,1,328
12811115,New penthouse with a terrace close to city center,27536711,Hana,,Praha 10,50.07214,14.48525,Entire home/apt,1181,1,102,2019-09-22,3.06,3,45
12816474,New & modern Navratilova apartment,45566419,Blanka,,Praha 1,50.07946,14.424,Entire home/apt,2504,2,33,2019-07-30,0.81,4,287
12816770,Modern Apartment Revolucni,9550037,Alex And Tanya,,Praha 1,50.09317,14.42643,Entire home/apt,4086,2,31,2019-09-20,0.78,91,341
12817196,Apartment near Prague Castle,55309762,Elena,,Praha 7,50.10119,14.42246,Entire home/apt,1157,1,176,2019-09-08,4.41,1,311
12817491,Lovely attick appartment with a view,11386132,Joeri,,Praha 3,50.08578,14.44941,Entire home/apt,898,6,72,2019-08-05,1.74,1,25
12818153,Family APT in Trendy Area Near Beautiful Parks,58289846,Klára,,Praha 2,50.07543,14.43695,Entire home/apt,1370,2,138,2019-09-11,3.53,1,0
12818915,Modern Apartment Biskupska,9550037,Alex And Tanya,,Praha 1,50.09145,14.43586,Entire home/apt,2527,2,21,2019-05-19,0.51,91,327
12823252,Modern Apartment Perlova,9550037,Alex And Tanya,,Praha 1,50.08277,14.42174,Entire home/apt,2622,2,40,2019-08-27,1.02,91,339
12825841,Modern and new,62256142,Jeliman,,Praha 10,50.07273,14.46339,Entire home/apt,2008,1,4,2019-01-01,0.12,1,0
12827671,City centre Two bedroom apartment with terrace,69996159,Ksenia,,Praha 1,50.07845,14.4272,Entire home/apt,2078,1,144,2019-09-13,3.48,1,282
12832472,Private  lockable bedroom in a share apartment,69560703,Arash,,Praha 2,50.077,14.43726,Private room,803,2,20,2019-08-18,1.38,4,288
12840448,Apt under Prague Eiffel Tower,27354505,Vacation,,Praha 1,50.08187,14.40442,Entire home/apt,2929,2,158,2019-08-11,3.82,4,60
12840764,Luxury apartment Prague 7 - 10 minutes to Old town,61778919,Pavla,,Praha 7,50.10847,14.44653,Entire home/apt,992,1,181,2019-08-26,4.82,1,133
12842724,Dimond of Prague in Legerova,17487342,Elena,,Praha 2,50.07357,14.43163,Entire home/apt,2551,3,41,2019-09-14,1.03,3,351
12843010,Modern Studio in Legerova street,17487342,Elena,,Praha 2,50.07207,14.43116,Entire home/apt,1275,2,56,2019-09-08,1.37,3,348
12843965,Art Deco 2BDR Loft by Ruterra,227945,Alex And Kate,,Praha 1,50.09161,14.43271,Entire home/apt,1819,2,123,2019-09-15,2.98,101,163
12849069,Private Flat in Castle District,36064855,Amy,,Praha 6,50.08437,14.37664,Entire home/apt,709,4,3,2016-12-29,0.07,1,0
12849093,Cozy apartment 10 minutes to centre,68184392,Jáchym,,Praha 6,50.09555,14.36237,Entire home/apt,496,5,5,2016-08-21,0.12,1,0
12858900,Violet Ruterra Apartment,227945,Alex And Kate,,Praha 1,50.08994,14.43089,Entire home/apt,1417,2,76,2019-09-10,1.85,101,142
12859261,Comfy condominium n. 12. Private bathroom/entrance,70285984,Robert,,Praha 5,50.0626,14.40939,Private room,1205,2,76,2019-06-23,1.95,9,342
12863751,Luxusní sklepní byt v duchu 50 odstínů šedi,70322253,Naďa,,Praha 3,50.0765,14.45125,Entire home/apt,3189,1,129,2019-09-22,3.12,1,133
12865533,APARTMÁN VYŠEHRAD WIFI TESCO METRO,70338013,Jana,,Praha 4,50.05978,14.43548,Entire home/apt,2102,1,6,2018-09-30,0.15,3,361
12869129,"Luxury Apartment in Prague with Views of Petrin, Charles Bridge with parking",38774655,"Lenka A František, Madam Fashion.",,Praha 5,50.08004,14.40491,Entire home/apt,1795,2,178,2019-09-26,4.33,7,41
12872530,Nice sunny room in Prague 3,18257717,Louise,,Praha 3,50.08447,14.45289,Private room,449,3,2,2016-05-22,0.05,1,0
12877050,Vitkov Central App 6,4375053,Vasyl,,Praha 8,50.08807,14.44314,Entire home/apt,1299,2,124,2019-09-08,3.00,15,111
12877711,Central and modern apartment,45566419,Blanka,,Praha 1,50.07806,14.42368,Entire home/apt,1890,2,6,2019-04-05,0.15,4,278
12878285,Large 2bed 2bath apt in city centre of Prague,70454131,Mara And Eve,,Praha 2,50.07689,14.42186,Entire home/apt,2362,2,213,2019-09-15,5.25,2,177
12879539,Apartment Vinohrady Prague,39884288,Anna,,Praha 2,50.07245,14.43832,Entire home/apt,1299,3,6,2019-09-12,0.40,2,282
12880304,Agama room at Apartment Vinohrady,39884288,Anna,,Praha 2,50.07204,14.43788,Private room,1134,3,0,,,2,0
12880800,Enjoy time in Prague in cozy apartment,69947352,Darina&Jan,,Praha 12,50.00661,14.43483,Entire home/apt,1299,2,49,2019-08-04,1.18,1,32
12881241,Big room very close to the center,5193968,Benjamin,,Praha 2,50.07191,14.43472,Private room,496,2,11,2017-01-02,0.27,1,0
12884543,Lovely flat for two in marina,24310582,Andrej & Sofi,,Praha 8,50.10692,14.46992,Entire home/apt,1512,2,96,2019-09-16,2.34,8,38
12885591,CENTRUM SMICHOV WIFI PARKING,70338013,Jana,,Praha 5,50.07122,14.40255,Entire home/apt,3141,30,3,2019-07-05,0.28,3,361
12886841,"Central, modern & cosy, apartment!",45354459,Marcela,,Praha 3,50.08302,14.45412,Entire home/apt,1512,3,51,2019-08-17,1.23,3,69
12887091,nice room next to the river,26016564,Iva,,Praha 5,50.06684,14.41029,Private room,543,4,47,2019-08-29,1.17,7,0
12893773,Modern Loft apartment in Zizkov,70604364,Leonie,,Praha 3,50.0844,14.45521,Entire home/apt,803,3,1,2016-06-21,0.03,1,0
12894319,Flat of Love with a Cat,70608955,Lukáš,,Praha 4,50.06353,14.43448,Entire home/apt,402,14,22,2019-06-28,0.54,1,0
12895535,Luxury apartmant near the centre of Prague,70323919,Adrian,,Praha 2,50.06812,14.43181,Entire home/apt,2315,3,15,2018-12-21,0.39,1,271
12895628,Lovely Vitkov App 10,4375053,Vasyl,,Praha 3,50.08778,14.44364,Entire home/apt,1157,1,120,2019-09-10,2.90,15,119
12896647,"Mirek´s apartment, Old Town 15 min, free parking",70628664,Mirek,,Praha 6,50.09634,14.37179,Entire home/apt,402,2,139,2019-09-05,3.42,1,36
12897020,Perfect located apartment,70632516,Anna,,Praha 3,50.08656,14.4433,Entire home/apt,921,2,87,2019-08-20,2.11,1,207
12897815,Duplex apartment in city center,9550037,Alex And Tanya,,Praha 1,50.0822,14.42155,Entire home/apt,2456,2,159,2019-09-13,3.87,91,317
12898799,A pleasant studio 5 mins from metro.,70648375,Marie,,Praha 9,50.12272,14.50228,Entire home/apt,709,2,16,2019-03-24,0.48,1,0
12910001,Follow Me Home - Bílkova/Prague 1,70765525,Franta,,Praha 1,50.09075,14.42013,Entire home/apt,1512,2,214,2019-09-16,5.25,1,261
12911579,Studio apartment next Prague castle,6103930,Eva,,Praha 6,50.10442,14.3935,Entire home/apt,850,2,91,2019-09-23,2.26,1,297
12919285,Friday Songs' Beautiful 2 room apartment,62398940,Leigh,,Praha 1,50.08948,14.40027,Entire home/apt,3212,2,6,2019-04-28,0.16,4,273
12919938,Comfortable flat (only for girls),21359450,Petra,,Praha 13,50.04039,14.32327,Private room,779,2,15,2019-01-03,0.38,1,360
12921489,Sunny Apartment with big terrace and Genius loci,31007897,Barbora,,Praha 7,50.09985,14.43721,Entire home/apt,520,2,69,2018-11-02,1.69,1,2
12923121,Highly designed flat in navy style,70906116,David,,Praha 3,50.08216,14.44611,Entire home/apt,1299,2,140,2019-08-31,3.97,2,162
12923353,"ArtDeco-Functionalist Style, Park View",70909039,Lucie,,Praha 6,50.10376,14.3967,Entire home/apt,2078,2,10,2019-09-22,0.34,1,201
12938006,Family guest house up to 4 people,69209088,Blanka,,Praha 6,50.09107,14.37113,Entire home/apt,1110,1,4,2019-08-14,0.14,1,355
12938299,Dormitory 6 bedded mixed/shared bathroom,5357705,Petra,,Praha 1,50.08336,14.43082,Hotel room,307,1,85,2019-09-14,2.12,18,340
12938427,Apartment close to center,71066394,Jakub,,Praha 6,50.09883,14.38415,Entire home/apt,803,2,28,2019-08-28,0.73,1,0
12938980,Beautiful flat near King's forest park Stromovka,4092401,Romana,,Praha 7,50.10283,14.42513,Entire home/apt,2456,3,1,2016-09-30,0.03,2,272
12939498,Quiet room with forest view,71064016,Katarina,,Praha 5,50.03747,14.37022,Private room,1394,1,1,2019-01-02,0.11,1,88
12940088,"Cozy, new flat 4 in the heart of Prague, free wifi",30086220,Andrea,,Praha 1,50.0778,14.42636,Entire home/apt,1582,1,18,2019-09-23,0.45,11,318
12946101,Dormitory 6 bedded Female only/shared bathroom,5357705,Petra,,Praha 1,50.0851,14.42973,Hotel room,378,1,42,2019-05-11,1.03,18,334
12951311,Big private room near metro station,20456801,Anasteisha,,Praha 4,50.04058,14.44085,Private room,709,1,12,2019-08-03,0.29,5,0
12952124,Center Apartment 3 separate bedroom,7083043,Vladimir & Angelika,,Praha 2,50.07514,14.43718,Entire home/apt,4181,1,75,2019-09-01,1.95,7,351
12953058,Triga Apartment at the National Theatre,36729419,Arch Estates,,Praha 1,50.07991,14.41714,Entire home/apt,1299,3,14,2018-10-22,0.52,1,0
12957179,"Prague home, spectacular riverside view",71227798,Anca,,Praha 5,50.06555,14.4098,Entire home/apt,2126,2,4,2019-04-24,0.22,1,6
12959763,nice room close to the center,26016564,Iva,,Praha 2,50.06582,14.43453,Private room,520,4,6,2018-08-31,0.15,7,0
12960229,Cosy apt. in the center of Prague.,69350850,Ondrej And Alena,,Praha 2,50.07382,14.44619,Entire home/apt,1394,1,153,2019-09-17,3.72,2,328
12965557,Cosy flat super close to the centre,32169401,Barbora,,Praha 8,50.09035,14.4399,Entire home/apt,709,2,10,2016-07-31,0.25,1,0
12968719,Comfort in all ways,23103180,Edgar,,Praha 2,50.07498,14.43261,Private room,803,2,36,2017-10-30,0.92,1,0
12969637,Your second home right next to the Old Town Square,71054639,Michaela & Hana,,Praha 1,50.08685,14.42471,Entire home/apt,2197,2,153,2019-09-25,3.72,1,324
12974731,Prague center design apartment Flora,35227112,Lenka,,Praha 3,50.07844,14.45978,Entire home/apt,1606,2,13,2016-10-31,0.32,2,0
12975393,Special Summer family offer-Prague9,14197764,Vladimir,,Praha 19,50.13178,14.54974,Entire home/apt,1323,4,4,2018-07-14,0.12,1,90
12976465,Spacious bedroom in the heart of Prague,9044437,Iunia,,Praha 2,50.07685,14.42646,Entire home/apt,850,3,14,2018-01-03,0.34,1,0
12977887,Quiet and cosy apartment close to the centre,71440383,Martina,,Praha 6,50.104,14.38493,Entire home/apt,709,2,184,2019-09-15,4.85,1,117
12984460,Cozy room 15 minutes from center,71503563,Miluše,,Praha 9,50.10566,14.48684,Private room,590,2,68,2019-08-03,1.66,1,152
12984928,Room for holiday in Prague :),71508106,Mi,,Praha 10,50.06674,14.45791,Private room,3000,7,0,,,1,365
12985645,Cozy apartment under the Prague Castle,66420747,Bara,,Praha 1,50.0868,14.39926,Entire home/apt,1039,2,5,2019-06-03,0.56,1,12
12986928,"ROMANTIC, COSY, SPACIOUS, CENTRAL",71531391,Petr,,Praha 2,50.07459,14.43535,Entire home/apt,1063,2,20,2018-06-03,0.49,1,0
12987070,Charming River Apartment with Castle View and Free Breakfast,10540026,Jan,,Praha 5,50.07269,14.40942,Entire home/apt,1275,2,234,2019-09-26,6.91,2,30
12988220,2 STOREY LOFT WALK TO OLD TOWN SQ.,974253,Sarah,,Praha 1,50.08011,14.41492,Entire home/apt,3118,1,224,2019-02-23,5.47,9,0
12991170,Big couch in music art flat - 7 min,71451021,Michal Beno,,Praha 10,50.06549,14.445,Shared room,378,1,2,2016-05-25,0.05,1,0
12995752,Chill in the Hanging Chair in a Boho-Chic Loft,20497348,Stuart,,Praha 1,50.08576,14.41522,Entire home/apt,6472,1,123,2019-09-22,3.48,4,332
12998613,Central and quiet apartment,34315299,Bernhard,,Praha 5,50.07206,14.39686,Entire home/apt,1346,2,16,2019-07-11,0.41,12,64
13004196,Byt na Břevnově,71706518,Dan,,Praha 6,50.08603,14.36976,Entire home/apt,638,2,17,2018-08-27,0.42,1,319
13008286,Nový apartmán 10 min od letiště,71755650,Sarka,,Praha 6,50.09166,14.31105,Entire home/apt,756,5,25,2019-09-14,0.75,1,334
13008603,Cheap and central room,34315299,Bernhard,,Praha 5,50.07317,14.39678,Private room,827,2,23,2019-07-12,0.56,12,62
13009183,Apartment near centre with the garden.,71768051,Andela,,Praha 5,50.05967,14.37959,Entire home/apt,567,2,83,2019-05-26,2.03,1,0
13009882,Cheerful Elephant Apt. by Ruterra,227945,Alex And Kate,,Praha 1,50.08904,14.4269,Entire home/apt,3094,2,191,2019-08-15,4.69,101,0
13011328,Sample Bohemian Life in an Old Town Attic with Exposed Beams,20497348,Stuart,,Praha 1,50.08463,14.41681,Entire home/apt,3873,1,125,2019-09-06,3.55,4,325
13011689,One of a Kind Industrial Loft in Prague 5,3739699,Standa,,Praha 5,50.0495,14.40845,Entire home/apt,1819,2,42,2019-09-10,1.02,2,1
13013847,Accommodation Prague near to Subway 1,69950887,Ladislav,,Praha 11,50.03334,14.51464,Private room,449,7,9,2019-01-31,0.23,2,212
13014637,EUFORIA 5 - next main square,10222428,Veronika,,Praha 1,50.07973,14.42147,Entire home/apt,4133,2,3,2019-08-13,0.08,23,212
13015435,Beautiful Apt in the Heart of City-up to 6 persons,59196728,Vojtěch,,Praha 1,50.08232,14.40512,Entire home/apt,50001,1,14,2019-05-31,0.34,13,39
13016145,Unique Apartment in Vinohrady,71752390,Petr,,Praha 3,50.07819,14.45395,Entire home/apt,1157,1,81,2018-08-31,2.58,1,0
13019727,8 single beds/2 bedroom Apt at central Bus station,43583871,Lenka,,Praha 8,50.09081,14.43811,Entire home/apt,1299,2,215,2019-09-28,5.26,12,80
13030112,S&A apartment,46576379,Stanislav,,Praha 9,50.12074,14.50413,Private room,496,2,29,2017-05-26,0.72,2,0
13033761,Cozy room next to the river,5748183,Madigan,,Praha 2,50.06955,14.41483,Private room,472,1,2,2016-05-30,0.05,1,0
13035148,Cosy & Spacious - 10 minutes to the city centre,69965300,Darina,,Praha 8,50.10279,14.47628,Entire home/apt,1677,2,99,2019-09-15,2.42,1,332
13039659,Bohumil room - 10 minutes close to Old town,72109922,Michal,,Praha 3,50.08551,14.44873,Hotel room,307,1,166,2019-09-27,4.14,3,161
13040056,Near Center - nice quiet place,72111538,Hana,,Praha 12,50.0118,14.41963,Entire home/apt,567,2,0,,,1,0
13040152,"Prague's Ferrari apartment, parking",35581856,Petr,,Praha 5,50.07103,14.37063,Entire home/apt,7086,1,41,2016-12-12,1.00,2,0
13041290,river side apartment 2,25934378,Lukas,,Praha 1,50.07895,14.4144,Entire home/apt,2763,3,169,2019-09-13,5.78,6,342
13042695,Historic house 2 minutes from tram/metro♥,71044332,Andrea&Karel,,Praha 7,50.10019,14.43617,Entire home/apt,1205,3,60,2019-09-15,1.49,1,6
13044317,NEW modern LOFT close to the centre,71851406,Lucia,,Praha 3,50.0765,14.45521,Private room,732,2,79,2019-09-25,1.94,1,157
13044740,Nice Studio 400 m. metro Vyšehrad & FREE transport,4218451,Alex+Daria,,Praha 4,50.06051,14.42997,Entire home/apt,1181,2,134,2018-01-23,3.28,2,0
13049942,Park Green Appartment Centre Prg,7596608,Petra,,Praha 5,50.0699,14.37445,Entire home/apt,520,2,11,2016-07-31,0.27,4,0
13051180,Prague Сentral Apartment / Центр,35812613,Anna,,Praha 5,50.07668,14.40151,Entire home/apt,827,2,26,2018-08-25,0.63,1,0
13053468,Stunning Design Apartment,5336712,Alexandra,,Praha 1,50.07866,14.42893,Entire home/apt,992,1,31,2019-08-17,0.76,1,338
13053822,TV Tower Room (70 m in SKY),72293827,Petr,,Praha 3,50.08193,14.45067,Entire home/apt,14195,1,0,,,1,365
13059508,Near metro station & Prague Castle,72323287,Filip,,Praha 6,50.10003,14.38826,Private room,614,10,49,2019-09-05,1.20,4,101
13068957,Couple room in historical city centre,44317084,Irina,,Praha 1,50.07752,14.4233,Private room,1110,2,16,2019-09-09,0.42,20,251
13068969,Couple room in historical centre,44317084,Irina,,Praha 1,50.07743,14.42293,Private room,1110,2,15,2019-08-24,0.40,20,326
13069007,Couple room in historical centre,44317084,Irina,,Praha 2,50.07676,14.42334,Private room,1110,2,20,2019-08-25,0.53,20,330
13070566,"Modern flat in center, free garage parking, 57m2",69832614,Milan,,Praha 3,50.07605,14.45858,Entire home/apt,1512,2,90,2019-09-02,2.28,1,90
13070896,"Cozy a Quiet Apartment , CHILD FRIENDLY!",72448339,Kateřina,,Praha 10,50.07601,14.49169,Entire home/apt,945,1,69,2019-09-08,1.75,4,49
13071023,Charming duplex with a terrace near the metro,72454861,Pavel,,Praha 8,50.10481,14.47834,Entire home/apt,3094,14,0,,,1,364
